address_on_stride,amount,denom,date
stride143wmelfrcash8alzx659lwwgasj9sjg26ee3ua,134.424695,sttia,2024-02-29
stride144d9fnhwjw8m5sqjfngdw3f9mulhgqwg2efc3e,100.0,sttia,2024-02-29
stride144q0skt7h0yms99l6uwecnp4v2qxn6xcsj3hvn,319.979999,sttia,2024-02-29
stride145e5fuku2xn39tz4djlaxa73c572qe95ncspsr,108.196982,sttia,2024-02-29
stride145jhj07dq3l94s645zllfrr6jxtjsqw0r78pfn,842.971046,sttia,2024-02-29
stride145n2825kfs05tuf2w8lptgmskd7ya4cfdd5p4p,1511.738197,sttia,2024-02-29
stride145npvkn89u76aqhpxaaq0d5gvawr8l63a5fnl0,194.065396,sttia,2024-02-29
stride145p0kql0xxqah7xg7qkhad7vzkudxdudqw6v8j,1067.716047,sttia,2024-02-29
stride1460q79nyyrwy37mug9k3x5q69p4ffa320f8e7d,128.492725,sttia,2024-02-29
stride1464yhs24zn67pnjx5tu5r8rcc2n8ehu7f8t8ea,132.470016,sttia,2024-02-29
stride146l37udxpsph626spp5cdz4fnnttyyqg02vtd6,200.202342,sttia,2024-02-29
stride147pdghdn4hmqshr2nv2sa448q6dayzulzrfv3q,1900.587631,sttia,2024-02-29
stride1483d7qqu70y8rh2cta9fga68977degtr3sqhhf,300.676826,sttia,2024-02-29
stride148xn86yypxsqp2s26q3q8zmd3qx2cgzenrzqvm,13586.080393,sttia,2024-02-29
stride149newrcqaxelculahpsve2pmk8jjee8xzqs9e0,3056.00874,sttia,2024-02-29
stride149stcytm332uc5ysprf7ljee78dry9qupwfy8z,254.916137,sttia,2024-02-29
stride14a8vvekt25la2nl3clmfh4p4cjpp7c3ltja9c5,159.497602,sttia,2024-02-29
stride14aqv5egkp4durj4a6v9xezk4n2wwxv0jk4h6q0,109.994531,sttia,2024-02-29
stride14c6mgrcc9rnfzxcrptyecj003l0cjv0hvfgcjr,362.638303,sttia,2024-02-29
stride14c7k4cvjpsx0vgrdsk9hhcc6qycq20rqtlftz9,500.0,sttia,2024-02-29
stride14cgvj8rvl5v2w8jllnf6jh9gdf2sgqgcsx87j7,208.000916,sttia,2024-02-29
stride14cjr3qd97l2lal9v657cjxv0vvre7k79zhqk8h,511.735577,sttia,2024-02-29
stride14ctx9q9w8rqy09rr0cvfwsclsf2jfs0hltwtgl,147.552719,sttia,2024-02-29
stride14cwwz9nj3x0xjrwsquqw88nvlhcr7s2sdhd2l7,119.282979,sttia,2024-02-29
stride14czcylkrep3a24h2gclrs6p4dzvrfl9m4qmc9p,188.063778,sttia,2024-02-29
stride14d39aw203egmwjcpdc3s404uxpjg9myw4cg9ug,342.925419,sttia,2024-02-29
stride14d39se37vyh724jk76uxrk20trwsj60t4vh2zd,173.0,sttia,2024-02-29
stride14drqhk5z9cvya63pg7pldu9gmh8sdh9yd70ld0,479.106202,sttia,2024-02-29
stride14ds9p5njnva7d83yuwnv7gq28s9easky3ssya3,1173.096085,sttia,2024-02-29
stride14e6mff3vtdwdkaka7xy0wcaluv3pfnl37d2xkh,107.704726,sttia,2024-02-29
stride14ednkjgkwuvtuzmcm5vgd2acty6e0urp8tn9pp,2298.79295,sttia,2024-02-29
stride14ejjpwh9aptpr9n7c269pvlcqa4gntyqjxu7z2,109.95227,sttia,2024-02-29
stride14ek8x7prpmrqhvvysumqzhapl32ku7er5tfd8w,465.099999,sttia,2024-02-29
stride14fvvw7mfn0jsfze2fsyexa6sncj7r68qt2kcxf,100.597577,sttia,2024-02-29
stride14g7c99t7u2t4fvtd0t2sfjgptanr4hf8hmqe8z,276.638709,sttia,2024-02-29
stride14ghxx5wm3lsxza6xkenqsv7r55e6r8gzntn7xx,450.078694,sttia,2024-02-29
stride14gq98g6a8dvehcevhpylz7j6jta25gjke00ue6,110.767477,sttia,2024-02-29
stride14gw5ay5y7x7epjdr2jhu7c8pch7x96ud5j6nu5,299.977531,sttia,2024-02-29
stride14gwwz2xa3w2f2jjd7ye2kgmrwkn4d3c6eh9mwp,246.001119,sttia,2024-02-29
stride14h8v7xddmvsa56dczk6xfpf87xq3sf02a0d9zw,500.979395,sttia,2024-02-29
stride14jm9zgqzmha4wkhltmx7zm8ms0x68pwk3grt4r,3415.664554,sttia,2024-02-29
stride14jwyhvu82sapztxjha5k0rk7g65nvgn4u23v6m,200.010538,sttia,2024-02-29
stride14lav6cz3ud7f4dxlggrttf0zzkrxjhxk659m63,460.415198,sttia,2024-02-29
stride14lhc3kwda78q0rtzgq7d36n0f2va5rdnp7q2dm,103.062964,sttia,2024-02-29
stride14lvc8572xs2k97c9hslsjjxm40hngtaeva35j7,136.91798,sttia,2024-02-29
stride14m26sj62udjf87n80t8l8mmsh4fmj72zkt8hw3,1192.979999,sttia,2024-02-29
stride14maxj9smczxrqv63peelgjyps9f9txp4ecd98v,277.560949,sttia,2024-02-29
stride14mc8qx60cuuh5fgns2rmrnq6cmeysz4tsshn67,119.736532,sttia,2024-02-29
stride14mmxdgkca64stt3mkge0kwn2rsm8rqhldkaw8y,101.839138,sttia,2024-02-29
stride14mn29ty3zdvtvthxjutcr3ktesyz2cjcgjh0uh,115.913514,sttia,2024-02-29
stride14ndgqvggxash8rcm84w096xda204fp93nhrfny,156.759706,sttia,2024-02-29
stride14nwe2rkqklu3e6l8cv0hkh4jtc2eun056whal6,103.0,sttia,2024-02-29
stride14nz5yyml05qfs3amr4wakncarhy7xjgg2xjr0q,100.763903,sttia,2024-02-29
stride14pseemx4yarq6lh67ew2mtp57ayqwj7twz5x8e,281.460703,sttia,2024-02-29
stride14qy0ukv3356mzux8628jmmf9a4du594qa2l3yv,542.907146,sttia,2024-02-29
stride14qzfdfxz74eejfgpzdmsn2c8kex3s72nha3pxq,100.751641,sttia,2024-02-29
stride14rj9kes3glh05ly4m8pmak7gy038hfgmlrxc2s,2784.158882,sttia,2024-02-29
stride14s3wqr95nfsrkegg3fca5k4wtsmnatj078rq7w,123.853927,sttia,2024-02-29
stride14sh4nuxgprv77tkpyl52yhxavc5a8ax9je455r,252.293611,sttia,2024-02-29
stride14sky5d55u7z9t9z78egg5vp6vu9tqyn7ajc4vg,100.913256,sttia,2024-02-29
stride14sqrtg9rxmp3th3h6q8a77w8z2hgh29cxm3u4c,425.999999,sttia,2024-02-29
stride14svelezkrxzp53xul6dr6p6awnet7hc5rgqfz8,142.998973,sttia,2024-02-29
stride14tlnftsfpwd2etltvh2wkdw3j7qcrhvr7qwf2p,656.478545,sttia,2024-02-29
stride14tr826ju5n9rd4j28qt85nv50p6jp344gxzqyc,503.897052,sttia,2024-02-29
stride14tvqxz7wf6nvgkhatgcd2f6q72de79es8htp0p,119.736469,sttia,2024-02-29
stride14u6dfnprncajf6e2w5ga67jfudz6aa70sdyh88,118.738034,sttia,2024-02-29
stride14u7rms2re40rngntneeadnwn6htesjdz5ws9jk,119.736741,sttia,2024-02-29
stride14ucc78zxww599llyd4mvwrf85hh5wflx8aqrze,104.973344,sttia,2024-02-29
stride14ulhzm4jcxvptj84c8jl8xql8lcnx3vwtpfrj4,701.760705,sttia,2024-02-29
stride14vhmnv7ztkxlrca0a9yxq6zhsxdky22rhr5zqf,134.215204,sttia,2024-02-29
stride14vm4j70rejxxtxgm4tv5g40avddxkqn0fy25qw,210.789997,sttia,2024-02-29
stride14vrrktlacatgpxfnw689lkjgqpagrlc7070nw7,173.0,sttia,2024-02-29
stride14wgfmh375slzsllq4u0lkxlkatrh48kej9uh6s,112.17854,sttia,2024-02-29
stride14whl8vs460vnklfaz46hvu5r07r93a68kel990,136.980199,sttia,2024-02-29
stride14wwj5dn0chpyvu0y2qwpwnkkc8x2mkq62z7m6e,416.704528,sttia,2024-02-29
stride14wxskt4qdt0zgrlmaukyufwy6lztv7x7pk5avr,2032.010921,sttia,2024-02-29
stride14x5ygfd7d2ufr9pqlhfwg5ph045wpyrytlfw6n,152.184429,sttia,2024-02-29
stride14xh6x4mt5fv2jphm008y9x8m47hrmxm70j53pc,208.146685,sttia,2024-02-29
stride14xq7278mzmwytww83sgh6w4kjzklattujy6sqy,269.165051,sttia,2024-02-29
stride14y4wva0v8tnl7mu86smu37ey7hm2swn60u92eh,100.393359,sttia,2024-02-29
stride14ygdu4jvlz4tfj6f0kmazepdczhkzgmdc7rvfv,1000.004903,sttia,2024-02-29
stride14z6wqxyv24rm6n4k9h4p4c3tfw55q8p2ha2fte,202.999999,sttia,2024-02-29
stride14zsgv4qfmk5ujpn848ve5tlzuyx4pqde856m7d,172.91015,sttia,2024-02-29
stride150dv8elnh6j7jnx07tk944u7h8ymqep0dgf0dq,189.524466,sttia,2024-02-29
stride150n9yyjauuvgzhg0w6p7wku7847rc2vcrmhs9s,131.966867,sttia,2024-02-29
stride150v968r2mmr9xe5rcmt8xa57u7m6v35tghxp48,856.57075,sttia,2024-02-29
stride1525dc68a947snp4alyqdnsjqnr4ujny7m0lakh,185.008301,sttia,2024-02-29
stride1528qa7wsgh799e46h668r0rdyd2wfj2kp6j8r0,1004.999999,sttia,2024-02-29
stride153c2vvnrhvmm8x43uktwe8f6h2l6pk7ngurddt,2425.755921,sttia,2024-02-29
stride153kn0ah77u09urwcf03zfj9ugyvy8xq4jggnyj,500.419289,sttia,2024-02-29
stride153q8f6xk2tjl48kvm36pr3fqrsyamus8gd06tx,536.649153,sttia,2024-02-29
stride1542dqs3nreqle3dcvphrhx2ccj5z3l4a29xxng,100.161687,sttia,2024-02-29
stride154ffftam7vp9u623fyag968qty4xdgljcdl2zk,160.158776,sttia,2024-02-29
stride154nea2frkf0euf4ht9l3uh7jhel356ke0lj4wc,132.242091,sttia,2024-02-29
stride155gdk5hxxjahgcylvtycmj0xxgleathklq0cvg,108.485239,sttia,2024-02-29
stride155h2qf3vg96jgzu9t55xu6vce54308pdsm8kk0,301.57175,sttia,2024-02-29
stride155tuu03x9j552wf6wr5fp864j0njg8mnwyc4rp,193.806611,sttia,2024-02-29
stride155ultvhmlu4lfrsmv956d5tu4hwknmyk8uqeds,117.99537,sttia,2024-02-29
stride155yp05p6wfsz7930fqs5ymwkh55ywhtq0w7xuh,711.874277,sttia,2024-02-29
stride1565qx6y8rfu6xqqys9dty9rn0h95gfd0kvmdmj,119.736279,sttia,2024-02-29
stride1567d9tmegyn6vphk2lejfk0a7hkum7r6r90dxa,105.951766,sttia,2024-02-29
stride1568d9r73r3g7a44qw886we9tr2sqkd75hetq9l,100.999878,sttia,2024-02-29
stride156mtgyckdcexx67vdw99cyuwrxawj5fhtavpd8,100.916282,sttia,2024-02-29
stride157n8j0udknqv0ua8fvu86cqywplt5ckv367hsd,599.979999,sttia,2024-02-29
stride158ddh954pzt3etjh0yqe8lp7ax0pz6pclcz55g,155.344857,sttia,2024-02-29
stride15927y2rj2fhevpawxk3aatask53rj5c9645trt,100.003974,sttia,2024-02-29
stride1593yhrjwvhcv3vlvars3playrhfhr69xu58jva,293.628076,sttia,2024-02-29
stride159a67tv9zn4sjmed769ghqtms95jjf4mfd5fc9,1267.519613,sttia,2024-02-29
stride159eg46yfc7ex0f7vheyshv3any28t3zhthvrgy,297.562374,sttia,2024-02-29
stride159txv7rlqmxgpl9aszjykc8h70jn304d09j5a8,227.000167,sttia,2024-02-29
stride15awwww444p7xklppt62gzkpn0nxv2w5tehxjsk,298.043496,sttia,2024-02-29
stride15cf42jr2ukzmjdjmvyzjegynq79dv2a5l5zrqv,119.736743,sttia,2024-02-29
stride15dq9z260fnt45y6ld25rnamywg752k4rx39zy0,100.964469,sttia,2024-02-29
stride15emtcp05jwm0ztma6c0pz8wwhfaluhn9vpvvrx,400.001393,sttia,2024-02-29
stride15f46k58ca87cj7844rgz4z47axpksq96m8eyla,154.520126,sttia,2024-02-29
stride15fz2mxpd8z5qg49rynjqurr5dcrjsg5s5h6nxf,119.736722,sttia,2024-02-29
stride15gyv6zzfdpcevc2pqv7am8x6twsg7d5ddh4366,119.736461,sttia,2024-02-29
stride15h7hug638ffwp2j85nfhm6lkz9vr0wlccyaa2r,103.879999,sttia,2024-02-29
stride15ha7cpg0kfw0kp07s862xjwk3r6vkya6qaz67a,100.330698,sttia,2024-02-29
stride15hxj7swd94ymu0h6nspe6g7m9eu7v9a0smw3pv,111.159494,sttia,2024-02-29
stride15hz2v3mj08jhgjyxc3t0dzrv3k937nvfd53986,101.700335,sttia,2024-02-29
stride15j9ln7nnqhd9m79hkerx4a7vn99x2yf5xdqqrr,109.51868,sttia,2024-02-29
stride15jk90svdfaecm3flkh6sul6368hhghzl99uf5c,536.16436,sttia,2024-02-29
stride15js7x7wzsc4sylx3vwtj86l8wquwqqht9xz83e,119.736461,sttia,2024-02-29
stride15jwruydrqumnzzg8mly5u4qxnftvmkssz8jthf,113.899862,sttia,2024-02-29
stride15kgjcce0c92gjy304hq9e089lk3jekt86yegyr,498.107176,sttia,2024-02-29
stride15krtdg7853yssvt70gxqs6h3u4rfsae3u8xvst,208.129364,sttia,2024-02-29
stride15kvkmvuttm5cxav6jpl22zfvvz90e60dt3jpuy,103.743663,sttia,2024-02-29
stride15l89g0knlzcd7qmf8t43xrcz8vlqsc5nv9pd2y,100.1,sttia,2024-02-29
stride15m9rs6u4jhv864xagvmw6t6vg9jqhp4zpa8q94,119.07587,sttia,2024-02-29
stride15md4wkfqux35ak5rh2409yk3gx8l4y5s0k23dv,103.061198,sttia,2024-02-29
stride15nfev7pmz3t7mwsqj543rhxy7zdk03hptlxdnm,104.300578,sttia,2024-02-29
stride15pde49y3z5c9h7e2pf2aj00wp0362p7yxsly83,199.959998,sttia,2024-02-29
stride15pe9rwpscmpc5cc7yjjq5pz04zmqgvadn24ssl,300.266717,sttia,2024-02-29
stride15pp04psp0vej49x66nzhy447rtfjgqfq2nggcl,200.010555,sttia,2024-02-29
stride15q03h2jyrzkaxjadppzdh5d9yjdwzfkxpfplne,189.670224,sttia,2024-02-29
stride15q0tnhqzz4cfrem6f72jwkwmyhd0wzrdx7vtu2,100.75177,sttia,2024-02-29
stride15q9zk8yqxffzpcu0ws74g75vhmyuee7apd3qmr,2488.979999,sttia,2024-02-29
stride15qaas9g9nepns2v33r2smwn53y2wfj4v8w8zgw,1111.39806,sttia,2024-02-29
stride15r8vx42xskzth8nvswv3j2z3w9uj5ugp7f4vgy,180.640471,sttia,2024-02-29
stride15s5v7hq2vlwra53lkhl2qqphtp9l477pn0us9f,1129.40314,sttia,2024-02-29
stride15sh0995rqu3dcm6xd7afvshvlw5xmdw5c0s02d,159.701216,sttia,2024-02-29
stride15sl54uqtq5qygqu47nhc7w9g39qv3cezq2apnl,296.718179,sttia,2024-02-29
stride15sndhqjegzpc32xyw9le0vv0d6n8r0jynf5y77,1013.013729,sttia,2024-02-29
stride15t8cslf3a5nm7747d7ppt9v796cl7ls0n02f23,199.731084,sttia,2024-02-29
stride15taegtzcwdgjnhgmkpvw32u5rqh0szdgxr5nuj,434.999999,sttia,2024-02-29
stride15tc8ndtg3pmrsqfh3f8crvuzsf2q9zxr6hzgyn,135.479999,sttia,2024-02-29
stride15tt0sum0cl3f5e9csz0f4qntsq5d99kym572pt,334.971384,sttia,2024-02-29
stride15ucydnzg76mlt6kc3j4qmqtxh733k383sawwel,124.256815,sttia,2024-02-29
stride15ul4ayz9zsw5vytju2ec8lz2cpsm8prdj9wta6,7438.636721,sttia,2024-02-29
stride15uyxm4ess4r2w62ulpc5qkeqvz3lcvnuhr0k60,771.601173,sttia,2024-02-29
stride15v4k5tpvs0lzafj2xhxaug6zqyead6mys66s2q,145.532099,sttia,2024-02-29
stride15v6kz5jxtqpegs2sj8hchunl2crtf5tg0hk6sq,119.736494,sttia,2024-02-29
stride15v9msyat48z0hup9f7dhw9ulf9pfgyeeprezyz,210.019998,sttia,2024-02-29
stride15vkhwv25jr3lmrkhpq2hplnaydyar2kghnacfp,542.49168,sttia,2024-02-29
stride15vrulyt0gw8h55su80dkfscus5lcjp322yd7wt,400.000041,sttia,2024-02-29
stride15vx854ejqht7crecagwnct62cj3zne8pywyl0v,548.087953,sttia,2024-02-29
stride15w0rzt3dgl9htzk8a8dxeeuj5mk00282whldqj,201.148841,sttia,2024-02-29
stride15w2vmqerydyasredfj2v5q3ncgmy5mf4vqsf5v,134.004798,sttia,2024-02-29
stride15wxpexkphluq89suk6j7cp7jmlhj62mh8xawwd,100.999999,sttia,2024-02-29
stride15wxt48k02g5ta02kdddyxn32nnad0ucvxe3pqq,483.319793,sttia,2024-02-29
stride15xujqvudrev890s6ensps2s9c34fgg0fusdkzh,100.889863,sttia,2024-02-29
stride15xv4z89p4qz4tmwtshpt8uqwsmyuu74nvs5ac3,272.939813,sttia,2024-02-29
stride15xw9yljh2warnjvly96qkdqgafmw6s89lw0e8n,102.885038,sttia,2024-02-29
stride15xy54epz2w9n4q8vt0z78ttlythks5nt8ewj5x,188.367367,sttia,2024-02-29
stride15y7k8a2p9g7u36wkj8844ku0207rkwcugsd6ld,149.979999,sttia,2024-02-29
stride15yx5xg670usc4pg5zmwc3zrpfguv0rfpv8wesp,136.916469,sttia,2024-02-29
stride15zkfzv5n89m3np02dw6t2sw5hhm5z2zwfsrqr3,1000.214107,sttia,2024-02-29
stride15zva0u5l7ctxl62lpgkyjegrx9rdszk0mqkr2e,1504.293852,sttia,2024-02-29
stride15zzccwpw0uus6xv7g03swkkvefd87qxgfqm5te,454.829842,sttia,2024-02-29
stride160fs2dygfhgxc7xzkh75xz4297vswpzsquq6lj,197.999999,sttia,2024-02-29
stride160k5m7a2l68emx0aamefjj6lmdqpc0uueqtx7z,5015.068644,sttia,2024-02-29
stride160q22ftpqtxqjhfrnzm0p7fq2mlf58ppuyq7z7,100.4,sttia,2024-02-29
stride160rv3mds0jj2ryva6qs4lh5ect94zc5d4zz6jx,100.1,sttia,2024-02-29
stride160skprcv08ql3rmh478waug0pyhht82h4wn4at,123.679998,sttia,2024-02-29
stride160wyhvzrqskqwkmq90qcrml76rndexwjtz2mnv,100.751733,sttia,2024-02-29
stride162d3zkwnu56dessurltga4gjg4r0rkqpn07azn,422.59242,sttia,2024-02-29
stride162uqd7ftahyq7qmpp0mzluvsrym9tumqsqv52m,100.974719,sttia,2024-02-29
stride162yfz5rjzvglkd9yzkgtnrx86weevl4gmmpk59,171.6775,sttia,2024-02-29
stride163r52rrtg2k7usw82a92ewwjlrmuyv5lzhnzt5,100.532693,sttia,2024-02-29
stride164ddv0k4mk7cljv67xkafx790d3wgd9rs69mrz,289.448853,sttia,2024-02-29
stride1656ywwlkwq76z9myg6e6ym9wy0sjshkdxqzyr8,114.426562,sttia,2024-02-29
stride165g33yljsqf48uywkf7jr92uc52zq548g96aq6,668.358577,sttia,2024-02-29
stride165mkk2gf03982u2exxr226u87jrep0ejqakus5,2025.790575,sttia,2024-02-29
stride16665y36255y965ggs7srjnrhz636rsknxsu45f,266.281589,sttia,2024-02-29
stride166f7jgp2q5yz4hjsmlxhjll4ljssghc62g3swn,118.366303,sttia,2024-02-29
stride166p4gst07pnm25ta90m4387v0v8vekwhrlwmhx,100.1,sttia,2024-02-29
stride166stpnaay7s8krj64wqqkvuvwpyu0ls3w5y295,100.810604,sttia,2024-02-29
stride167auh2fs5cg8e2v3gx0yztsz8rss29h09u8um3,254.371549,sttia,2024-02-29
stride167f7nj87dyl47cs5c4cahdj0q48jkp5eken6a0,101.157311,sttia,2024-02-29
stride167gqt2qjjp4uc5c88dyfl2a0zncqnsv8dvq04a,153.851327,sttia,2024-02-29
stride167h75rsn9eg7dkqv0dqy3yuemwkl5pus06wz3p,382.534501,sttia,2024-02-29
stride167upcwq82c6vgt2l7fr53ldkhw6rzwsvfp7let,100.7,sttia,2024-02-29
stride168s9jsra39m0yg4p7qkxk6ajp0tw0utgvfgj33,298.979999,sttia,2024-02-29
stride168u0hwurnn4kgqdu06m9aye676cvz6wjefancw,101.451744,sttia,2024-02-29
stride169cz0gv4hrmt44ef0fh4kuk7gzz7xhc7e3qmyt,308.235649,sttia,2024-02-29
stride169jwle9qd6pcpzclne3ne9tw7zw6gy094d2zp2,150.942185,sttia,2024-02-29
stride169kx5acjwnc8xw0jf9a7ewp7h9rfw6w5uyt95n,220.121649,sttia,2024-02-29
stride169x2hzney4vj3egxy72ar7vh2k769sv0l3fewh,122.01608,sttia,2024-02-29
stride16al5pl8vanaanwsl4jd4k8e9jg0cd77vz7zpst,100.364383,sttia,2024-02-29
stride16cf2uwn4h57g6kujk36uw2ff4dpc7s3fe8z2jr,100.869568,sttia,2024-02-29
stride16cyrapn4udh03r54mznsem8z42vhdksx0c2cut,426.0,sttia,2024-02-29
stride16d4znwz3k96slxquggs3ylmydsa784elzssf0e,499.979999,sttia,2024-02-29
stride16ddlgc0qm4ulwuntkdl0082u58dqwghjz98v8p,126.871083,sttia,2024-02-29
stride16e73qczawx5uhafgdp683f6zazp74humy9rxdr,100.1,sttia,2024-02-29
stride16eccaju2m07a3h098r43fzhwsp2g37v23stnhv,250.667605,sttia,2024-02-29
stride16ewcfj873k7qn2w4h202qvxdltalzkzszswmlj,25643.850072,sttia,2024-02-29
stride16exheq7pft9j7j75pddc2rmgc62qr2mxe2r7nl,101.94,sttia,2024-02-29
stride16eypreecl7xrhs968t2v7rq7nlekqxene4k8tk,812.999519,sttia,2024-02-29
stride16f4rgmmpyazleyaxej9yayvgv0ycvu9sk3zzqw,199.979758,sttia,2024-02-29
stride16f5e78txx5l95ugqq8xmy6qwu54f9zv6qj48m2,149.979999,sttia,2024-02-29
stride16fq3dmxlyguyyl82ctl8ft963298p2ygugwzq9,101.801737,sttia,2024-02-29
stride16g7l803krlsf68hhlfl5maaj4kp35sl3feqhe2,114.851311,sttia,2024-02-29
stride16g9dtumr30v9xdrcx86arjezk5kc96k4m0hajv,100.0,sttia,2024-02-29
stride16gnkdevl298j3n0gtp9k0d6y0amclegtrl7qlc,999.979999,sttia,2024-02-29
stride16gvds9u7pp59u4ruqkxv3agdjrt0650tsklh8w,2188.103999,sttia,2024-02-29
stride16h2ynrzwhxgjnd0hswkvdvq9nav9kklq08fhf4,155370.558385,sttia,2024-02-29
stride16j2lusj6p5yp3hacfleu9mg4nq4vvkzfgy479a,100.1,sttia,2024-02-29
stride16jvxkjg7nhzwg64dd6z5h3xvqk9t9m6tr0jqhs,210.79602,sttia,2024-02-29
stride16ku3q05u8hsdh27sz97jmm8t0ww94wsqhmy783,647.647847,sttia,2024-02-29
stride16l2a2l8taq0t52g5u53gvu70r4jlrxfmk73q3n,117.496498,sttia,2024-02-29
stride16l59nmv04vmud6myh6332a28r9gxl4xuman42u,179.617946,sttia,2024-02-29
stride16l5vs9qpcfdl03sa57e0sfgwdhfccnvsgtv9ad,201.282969,sttia,2024-02-29
stride16lnwhxdxmyq3rwwxmuakds8s822uhdtq4exz0g,245.079998,sttia,2024-02-29
stride16lq44slv9rjy3l65z7hs48gtszqyy945ujjjaj,7441.758814,sttia,2024-02-29
stride16myvea2spd4gjs8azq0fc06tllw6am4u2sfx4w,100.6,sttia,2024-02-29
stride16n34qkp0vc8ujcdsedh5vuwsckwge0jztv5d7x,149.999999,sttia,2024-02-29
stride16nddqh3nxmea77hx9zr0vm4c772drnnhkfsvzv,499.954749,sttia,2024-02-29
stride16ndmf4aa4wp8d4yzv5y2ay8wr8cqvndz0433mx,256.577773,sttia,2024-02-29
stride16npcen2sy5uekmn4mfudw8f3tmp4pc5n80rdd0,101.009878,sttia,2024-02-29
stride16ntpkff03yc5h0r4mpcal4e2a7g9x7f9lfljal,130.979999,sttia,2024-02-29
stride16p9ayt965gc30q9v3y3rn2y3yvlj4q992nneuz,844.624143,sttia,2024-02-29
stride16pengsryn8vh9hkq25sm72a3tkgc8e56yegws6,141.148521,sttia,2024-02-29
stride16pj5gljqnqs0ajxakccfjhu05yczp9879ec0me,129.869052,sttia,2024-02-29
stride16plc5dn0f467qe5vq8x8uenh84le658vcn9js2,137.896598,sttia,2024-02-29
stride16q94fnf07nntyegrrgzwf9gy6tqrvxcgzkyljm,432.655283,sttia,2024-02-29
stride16q9tkp5s8crfl59v5tq5kvwqpx3tv3swufxnkf,355.422818,sttia,2024-02-29
stride16qjqrpmfsu328ahzqxvz56ae6l0ek3cl3uxdk7,273.492055,sttia,2024-02-29
stride16r3xqg5n9g5w6fpfwzwm7mxgljd2d03vr68nk0,137.095399,sttia,2024-02-29
stride16raep05wn6nr6ug3khnd8jly6z66equh65ul78,313.715042,sttia,2024-02-29
stride16rfayqhkv9f6lck3dkf9ke8wy8705kcgz9zj84,100.979999,sttia,2024-02-29
stride16rse0nrtpykt39lz7g9eqze5scvtecsr83vhls,276.88408,sttia,2024-02-29
stride16sf40rr63zlq7hc8hqpjrds7vqxvl2unxp4fkf,248.527748,sttia,2024-02-29
stride16skd6n5gh9a08cdw8pp0f073da54n89xqn30wm,112.091866,sttia,2024-02-29
stride16sktkgs03rx60acfxlf7wknykmqjzmf5ueg80m,104.180079,sttia,2024-02-29
stride16sztexxad06e443rxr3ths43x77tfzgzd50jf5,127.705644,sttia,2024-02-29
stride16t3vnls75yrfknlfhxal8ekcdlcw9995yg3h97,2737.160191,sttia,2024-02-29
stride16t9nh8ptfw0t4gr4z5my5840sxk5sqw4dd0328,2960.549405,sttia,2024-02-29
stride16uffs4a09jwvpkmctk7pud5t3neksfrlz8rtr9,201.504063,sttia,2024-02-29
stride16v4lmq505fgarrtuvhprvh02fmrwclsjg6sp3k,299.979638,sttia,2024-02-29
stride16w6a4cex0jf8cx7fp37tlxg9x92jendkypzkxe,121.531356,sttia,2024-02-29
stride16wgftw07wezrf5s2shznzx4l4dpv2gq454gmc6,119.736753,sttia,2024-02-29
stride16wy76hclwam9egytvc9dcfp4pdz0smcz7vedsu,100.708441,sttia,2024-02-29
stride16xd5ywk80tfmehfvp8jcpwqn68tmfaj4vjynq9,200.039445,sttia,2024-02-29
stride16xex3nzsja9ja3qjfuedn9xexdcume9vp88tdm,100.015861,sttia,2024-02-29
stride16xtw0kvtxxfdxterewsk7nj2v3sfu6z5qm7d2g,685.999998,sttia,2024-02-29
stride16xwcd0zcussgpcnj2hq065wlfxp22x3vmwmh2v,371.54245,sttia,2024-02-29
stride16xxv267egezahph5dw949kdfpgmkaem6ua6j26,401.779515,sttia,2024-02-29
stride16z3sgunlt2wdp5fv0jcdlm4032jkfmm26dam7m,104.979873,sttia,2024-02-29
stride16zl5ws09pnx4wtl44cf4tz32tqckkvfj70ufu7,100.751221,sttia,2024-02-29
stride16zsnukhddrrccduy2w6hxd8h2de3tqngcm30pa,367.657277,sttia,2024-02-29
stride16zwh267uuc0yjna6uqajsz9gfsqwm2ldhp0u04,349.979999,sttia,2024-02-29
stride17070wwjhlurczgm9658k7p9a8ds08shjqa6tg5,100.974728,sttia,2024-02-29
stride17093mpw7yre0gjgzyses2skxx0cq2lltmql95c,462.223109,sttia,2024-02-29
stride170ekmkw3zufrmsg0yz29rggn5eeh09cwztxg6m,289.099945,sttia,2024-02-29
stride170syg6u9s2eytg2nm2yyj95avycph2x9qjn85e,110.012449,sttia,2024-02-29
stride172l05ufkgvnzfezy2l9c6jukqraas0wmhnj9fv,119.736462,sttia,2024-02-29
stride172twqtw2zpvxyuxwkrteauct0j55htp7fwdfzd,219.190271,sttia,2024-02-29
stride1732dxkyvvds8qfcc708e8dh0dml4vgcehpp2d7,283.518275,sttia,2024-02-29
stride1738lujlu4k87q7et6cuxtmwjvnznj28ywdawzq,450.0,sttia,2024-02-29
stride173t3xt8k69t3t3epz0wv4dr7dvmauuuux2jvjf,113.964009,sttia,2024-02-29
stride17498g34804p24cghks2cjtdvakrnfzmaxjgndz,117.979999,sttia,2024-02-29
stride174y230y2dm36t0ta5me32yhyy3npnslxsjgzra,439.344148,sttia,2024-02-29
stride1758jktzv6jvz547f23uh7ywz2xypqa3nu28c4g,197.787267,sttia,2024-02-29
